2020-06-13 11:44:38.999 security [SpringContextShutdownHook] INFO  o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'febsAsyncThreadPool'
2020-06-13 12:08:05.055 security [https-jsse-nio-9898-exec-10] INFO  p6spy - 1592021285055|37|statement|connection 3|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT check_entry.sheet_id, check_result.entry_id, check_result.object_id, check_result.id AS result_id, check_sheet.`name` AS sheet_name, check_entry.`name` AS entry_name, check_result.object_name, check_entry.frequency, check_entry.department, check_result.check_person, check_result.submit_time, check_result.remark FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1 ORDER BY check_result.submit_time DESC LIMIT ?,?|SELECT check_entry.sheet_id, check_result.entry_id, check_result.object_id, check_result.id AS result_id, check_sheet.`name` AS sheet_name, check_entry.`name` AS entry_name, check_result.object_name, check_entry.frequency, check_entry.department, check_result.check_person, check_result.submit_time, check_result.remark FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1 ORDER BY check_result.submit_time DESC LIMIT 0,10
2020-06-13 12:08:37.344 security [https-jsse-nio-9898-exec-1] INFO  p6spy - 1592021317344|33|statement|connection 4|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT id AS sheetId, name AS sheetName, order_no, remark FROM check_sheet|SELECT id AS sheetId, name AS sheetName, order_no, remark FROM check_sheet
2020-06-13 12:08:37.842 security [https-jsse-nio-9898-exec-1] INFO  p6spy - 1592021317842|34|statement|connection 5|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT COUNT(1) FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1|SELECT COUNT(1) FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1
2020-06-13 12:08:37.875 security [https-jsse-nio-9898-exec-1] INFO  p6spy - 1592021317875|31|statement|connection 5|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT check_entry.sheet_id, check_result.entry_id, check_result.object_id, check_result.id AS result_id, check_sheet.`name` AS sheet_name, check_entry.`name` AS entry_name, check_result.object_name, check_entry.frequency, check_entry.department, check_result.check_person, check_result.submit_time, check_result.remark FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1 ORDER BY check_result.submit_time DESC LIMIT ?,?|SELECT check_entry.sheet_id, check_result.entry_id, check_result.object_id, check_result.id AS result_id, check_sheet.`name` AS sheet_name, check_entry.`name` AS entry_name, check_result.object_name, check_entry.frequency, check_entry.department, check_result.check_person, check_result.submit_time, check_result.remark FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1 ORDER BY check_result.submit_time DESC LIMIT 0,10
2020-06-13 12:08:58.069 security [https-jsse-nio-9898-exec-4] INFO  p6spy - 1592021338069|34|statement|connection 6|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT id AS sheetId, name AS sheetName, order_no, remark FROM check_sheet|SELECT id AS sheetId, name AS sheetName, order_no, remark FROM check_sheet
2020-06-13 12:08:59.067 security [https-jsse-nio-9898-exec-1] INFO  p6spy - 1592021339067|31|statement|connection 7|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT COUNT(1) FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1|SELECT COUNT(1) FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1
2020-06-13 12:08:59.100 security [https-jsse-nio-9898-exec-1] INFO  p6spy - 1592021339100|31|statement|connection 7|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT check_entry.sheet_id, check_result.entry_id, check_result.object_id, check_result.id AS result_id, check_sheet.`name` AS sheet_name, check_entry.`name` AS entry_name, check_result.object_name, check_entry.frequency, check_entry.department, check_result.check_person, check_result.submit_time, check_result.remark FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1 ORDER BY check_result.submit_time DESC LIMIT ?,?|SELECT check_entry.sheet_id, check_result.entry_id, check_result.object_id, check_result.id AS result_id, check_sheet.`name` AS sheet_name, check_entry.`name` AS entry_name, check_result.object_name, check_entry.frequency, check_entry.department, check_result.check_person, check_result.submit_time, check_result.remark FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1 ORDER BY check_result.submit_time DESC LIMIT 0,10
2020-06-13 12:09:00.701 security [https-jsse-nio-9898-exec-3] INFO  p6spy - 1592021340701|31|statement|connection 8|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT id AS sheetId, name AS sheetName, order_no, remark FROM check_sheet|SELECT id AS sheetId, name AS sheetName, order_no, remark FROM check_sheet
2020-06-13 12:09:01.149 security [https-jsse-nio-9898-exec-3] INFO  p6spy - 1592021341149|31|statement|connection 9|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT COUNT(1) FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1|SELECT COUNT(1) FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1
2020-06-13 12:09:01.183 security [https-jsse-nio-9898-exec-3] INFO  p6spy - 1592021341183|32|statement|connection 9|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT check_entry.sheet_id, check_result.entry_id, check_result.object_id, check_result.id AS result_id, check_sheet.`name` AS sheet_name, check_entry.`name` AS entry_name, check_result.object_name, check_entry.frequency, check_entry.department, check_result.check_person, check_result.submit_time, check_result.remark FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1 ORDER BY check_result.submit_time DESC LIMIT ?,?|SELECT check_entry.sheet_id, check_result.entry_id, check_result.object_id, check_result.id AS result_id, check_sheet.`name` AS sheet_name, check_entry.`name` AS entry_name, check_result.object_name, check_entry.frequency, check_entry.department, check_result.check_person, check_result.submit_time, check_result.remark FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1 ORDER BY check_result.submit_time DESC LIMIT 0,10
2020-06-13 12:11:35.469 security [https-jsse-nio-9898-exec-10] INFO  p6spy - 1592021495469|30|statement|connection 10|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT id AS sheetId, name AS sheetName, order_no, remark FROM check_sheet|SELECT id AS sheetId, name AS sheetName, order_no, remark FROM check_sheet
2020-06-13 12:11:35.893 security [https-jsse-nio-9898-exec-6] INFO  p6spy - 1592021495893|32|statement|connection 11|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT COUNT(1) FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1|SELECT COUNT(1) FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1
2020-06-13 12:11:35.926 security [https-jsse-nio-9898-exec-6] INFO  p6spy - 1592021495926|31|statement|connection 11|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT check_entry.sheet_id, check_result.entry_id, check_result.object_id, check_result.id AS result_id, check_sheet.`name` AS sheet_name, check_entry.`name` AS entry_name, check_result.object_name, check_entry.frequency, check_entry.department, check_result.check_person, check_result.submit_time, check_result.remark FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1 ORDER BY check_result.submit_time DESC LIMIT ?,?|SELECT check_entry.sheet_id, check_result.entry_id, check_result.object_id, check_result.id AS result_id, check_sheet.`name` AS sheet_name, check_entry.`name` AS entry_name, check_result.object_name, check_entry.frequency, check_entry.department, check_result.check_person, check_result.submit_time, check_result.remark FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1 ORDER BY check_result.submit_time DESC LIMIT 0,10
2020-06-13 12:11:56.569 security [https-jsse-nio-9898-exec-1] INFO  p6spy - 1592021516569|32|statement|connection 12|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT id AS sheetId, name AS sheetName, order_no, remark FROM check_sheet|SELECT id AS sheetId, name AS sheetName, order_no, remark FROM check_sheet
2020-06-13 12:11:57.000 security [https-jsse-nio-9898-exec-2] INFO  p6spy - 1592021517000|30|statement|connection 13|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT COUNT(1) FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1|SELECT COUNT(1) FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1
2020-06-13 12:11:57.034 security [https-jsse-nio-9898-exec-2] INFO  p6spy - 1592021517034|31|statement|connection 13|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT check_entry.sheet_id, check_result.entry_id, check_result.object_id, check_result.id AS result_id, check_sheet.`name` AS sheet_name, check_entry.`name` AS entry_name, check_result.object_name, check_entry.frequency, check_entry.department, check_result.check_person, check_result.submit_time, check_result.remark FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1 ORDER BY check_result.submit_time DESC LIMIT ?,?|SELECT check_entry.sheet_id, check_result.entry_id, check_result.object_id, check_result.id AS result_id, check_sheet.`name` AS sheet_name, check_entry.`name` AS entry_name, check_result.object_name, check_entry.frequency, check_entry.department, check_result.check_person, check_result.submit_time, check_result.remark FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1 ORDER BY check_result.submit_time DESC LIMIT 0,10
2020-06-13 12:12:17.336 security [https-jsse-nio-9898-exec-4] INFO  p6spy - 1592021537336|31|statement|connection 14|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT id AS sheetId, name AS sheetName, order_no, remark FROM check_sheet|SELECT id AS sheetId, name AS sheetName, order_no, remark FROM check_sheet
2020-06-13 12:12:18.062 security [https-jsse-nio-9898-exec-4] INFO  p6spy - 1592021538062|30|statement|connection 15|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT COUNT(1) FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1|SELECT COUNT(1) FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1
2020-06-13 12:12:18.097 security [https-jsse-nio-9898-exec-4] INFO  p6spy - 1592021538097|33|statement|connection 15|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT check_entry.sheet_id, check_result.entry_id, check_result.object_id, check_result.id AS result_id, check_sheet.`name` AS sheet_name, check_entry.`name` AS entry_name, check_result.object_name, check_entry.frequency, check_entry.department, check_result.check_person, check_result.submit_time, check_result.remark FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1 ORDER BY check_result.submit_time DESC LIMIT ?,?|SELECT check_entry.sheet_id, check_result.entry_id, check_result.object_id, check_result.id AS result_id, check_sheet.`name` AS sheet_name, check_entry.`name` AS entry_name, check_result.object_name, check_entry.frequency, check_entry.department, check_result.check_person, check_result.submit_time, check_result.remark FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1 ORDER BY check_result.submit_time DESC LIMIT 0,10
2020-06-13 12:12:20.229 security [https-jsse-nio-9898-exec-7] INFO  p6spy - 1592021540229|30|statement|connection 16|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT id AS sheetId, name AS sheetName, order_no, remark FROM check_sheet|SELECT id AS sheetId, name AS sheetName, order_no, remark FROM check_sheet
2020-06-13 12:12:20.499 security [https-jsse-nio-9898-exec-2] INFO  p6spy - 1592021540499|31|statement|connection 17|url jdbc:mysql://120.27.247.71:3306/security?useUnicode=true&characterEncoding=UTF-8&useJDBCCompliantTimezoneShift=true&useLegacyDatetimeCode=false&serverTimezone=GMT%2b8|SELECT COUNT(1) FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1|SELECT COUNT(1) FROM check_result INNER JOIN check_entry ON check_result.entry_id = check_entry.id INNER JOIN check_sheet ON check_entry.sheet_id = check_sheet.id WHERE 1 = 1
